id,trigger,conditions,script,text,options,notes
jdp_biofactoryEmbryoTacticalOperation3,DialogOptionSelected,"$option == jdp_biofactoryEmbryoTacticalOperation3",,"Nideliko's feed jitters slightly as she waits beside a genetics kit inside one of the APCs, the Tripad connected to the unit lights up red after roughly a minute to her profound disappointment. The Xenobiologist scrawls what you assume to be ""Genetics too corrupted"" with graphite before she slaps a hand against her suit faceplate and activates comms. 

""$PlayerSirOrMadam! Surface report! This site is a bust, the genetics are too corrupted by replication to be the origin. Moving on."" She turns to face the marine company lead and the feed shakes left and right, they move out immediately.

A dedicated holo tracks the teams movements across the surface, by taking the path of least resistance through the tunnels it begins to appear disturbingly like a blood vessel chart. Within a few further hours the next remnant of human civilisation is reached, a ribcage of synthetic material for the synthetic organism.","jdp_biofactoryEmbryoTacticalOperation4:Continue",
jdp_biofactoryEmbryoTacticalOperation4,DialogOptionSelected,"$option == jdp_biofactoryEmbryoTacticalOperation4",,"This time the the Tripad lights a reassuring shade of green, to which Nideliko's feed jumps vertically slightly and clatters against the low roof of the transport vehicle. ""Captain! Report! We are at the location, genetic corruption as low as 0.095%!"" They seemingly begin talking to the surface team. ""Spread out! The inner epidermis is somewhere here, once we breach the womb we can extract the Embryo."" 

The operation moves quickly from there, a heavy antimatter weapon slices an entrance through a particularly suppurate layer of skinlike tissue, a pump is then used to drain the amniotic fluid and mucus disgorged from what you presume to be the Biofactory womb.","jdp_biofactoryEmbryoTacticalOperation5:Continue",
jdp_biofactoryEmbryoTacticalOperation5,DialogOptionSelected,"$option == jdp_biofactoryEmbryoTacticalOperation5","AddRemoveAnyItem SPECIAL biofactory_embryo 1
unset $jdp_biofactoryEmbryo
EndConversation NO_CONTINUE","Anchored to the ceiling by thick nervous strands and dripping in yellowed pus is an intact Biofactory Embryo. Nideliko smiles beside the disgusting thing briefly before the chords are cut and it is placed in a specially designed crate for extraction. 

The trek back is slow, but within a few hours it is secured in your hold.","100:defaultLeave:Leave",
"#END Biofactory Embryo Hubris Event",,,,,,
,,,,,,
# Soil Nanites Hubris Event,,,,,,
jdp_soilNanitesBlockFirstSurvey,PopulateOptions,"$jdp_soilNanitesBlockFirstSurvey","RemoveOption surveyPerform
unset $jdp_soilNanitesBlockFirstSurvey",,,"# block first instance of survey option in order to direct player attention to the event."
jdp_soilNanitesRestart,PopulateOptions,"$jdp_soilNanites
$jdp_soilNanitesDiscovered
!$market.isPlayerOwned
!$alreadyInOrbit",,"Upon entering orbit, sensors informs you that the rogue Soil Nanites are still active, the prospect of an extraction operation is still feasible.","1:jdp_soilNanitesTechnologyOpinion:Consider extracting the Soil Nanites","This one assumes you've just arrived"
jdp_soilNanitesRestartTwice,PopulateOptions,"$jdp_soilNanites
$jdp_soilNanitesDiscovered
!$market.isPlayerOwned
$alreadyInOrbit","unset $alreadyInOrbit","Sensors informs you that the rogue Soil Nanites are still active, the prospect of an extraction operation is still feasible.","1:jdp_soilNanitesTechnologyOpinion:Consider extracting the Soil Nanites","This one assumes you've been in orbit for a while already."
jdp_soilNanitesColony,PopulateOptions,"$jdp_soilNanites
$market.isPlayerOwned","Highlight ""flagged for your attention""
SetOptionColor jdp_soilNanitesColony2 highlight","Amid the low-priority updates you receive upon entering the colonial datasphere, a report is flagged for your attention. ","1:jdp_soilNanitesColony2:View the report",
jdp_soilNanitesColony2,DialogOptionSelected,"$option == jdp_soilNanitesColony2",,"The local authorities request assistance in performing a joint orbital-surface operation, the details of which closely mirror your unrealised plans to perform an airdrop of transplutonics, intended to force a recall of the rogue Soil Nanites on $name.

The plans stipulate that the framing as a joint operation is entirely for optics, a move intended to protect the integrity of the local Administration in a transparent attempt to either claim glory or dodge responsibility depending on the outcome.

It is for this reason that the extraction would have to be done entirely with our materiel and manpower.","jdp_soilNanitesTacticalOpinion:""Tactical, how feasible is a surface op?""
100:defaultLeave:Leave",
jdp_soilNanitesStart,PopulateOptions,"$jdp_soilNanites
!$jdp_soilNanitesDiscovered","$jdp_soilNanitesDiscovered = true
","Upon entering orbit, your sensors officer flags $name as highly unusual and requests your personal attention.","jdp_soilNanitesStart2:Motion your sensors officer to speak","Make this a global tag? Not that useful at the moment."
jdp_soilNanitesStart2,DialogOptionSelected,"$option == jdp_soilNanitesStart2","FireBest jdp_soilNanitesCallXenobiology","""$PlayerSirOrMadam, we're getting anomalous readings from the surface."" 

""But it looks so verdant."" comes wistfully, they stop to readjust their sensor suite. ""$PlayerSirOrMadam, this entire planet is an ecological deadzone, preliminary readings indicate the atmosphere is almost entirely deoxygenated. That a functional ecosystem exists here at all is a miracle,""",,
jdp_soilNanitesNidelikoIntroOption,jdp_soilNanitesCallXenobiology,"!$player.jdp_metNideliko",,,"jdp_soilNanitesCallXenobiology:""Comms, signal Xenobiology to the bridge.""",
jdp_soilNanitesCallXenobiology,DialogOptionSelected,"$option == jdp_soilNanitesCallXenobiology","$jdp_soilNanitesDiscovered = true","""Yes $PlayerSirOrMadam!"" comes from your comms officer. They pull a hardwired communicator from its hook at their station and begin speaking through the shipwide announcement system. Similar comms found favour post AIW1 for their resistance to cyberwarfare. ""Xenobiology to the bridge. I say again, Xenobiology to the bridge.""

They hook the communicator and spin to face you. ""Their quarters are only a few minutes away, it shouldn't take that long-""

A woman clutching assorted papers and a Tripad rushes through the autodoor at unnecessary speed, almost losing her spectacles in the flurry of movement.","jdp_soilNanitesXenobiologyIntro:""Hello-""",
jdp_soilNanitesXenobiologyIntro,DialogOptionSelected,"$option == jdp_soilNanitesXenobiologyIntro","$player.jdp_metNidelikoLocation = ""Soil Nanites""
$player.jdp_metNideliko = true","She leaps into speech like a faulty jump drive, standing to attention and wrestling to keep ahold of her files. ""Excuse me. Greetings! My name is Nideliko Tanabe, newly assigned to the bridge crew of the $player.flagshipName! 33, single, female, Jangalan! I look forward to working with you!""

Your bridge crew are stunned for a moment by the bizarre outburst. Comms chuckles lightly under their breath and returns to their duties, leaving you to deal with Nideliko.

You spy a little graphite writing tool behind her ear, perhaps the influence of the Luddic faith over wider Jangalan culture? As you consider she plucks and stuffs it into her notes. Maybe its just a personal eccentricity.","jdp_soilNanitesXenobiologyOpinion:""We need your input on this ecosystem.""",
jdp_soilNanitesNidelikoKnownOption,jdp_soilNanitesCallXenobiology,"$player.jdp_metNideliko",,,"jdp_soilNanitesCallXenobiologyMet:""Comms, signal Xenobiology to the bridge.""",
jdp_soilNanitesCallXenobiologyMet,DialogOptionSelected,"$option == jdp_soilNanitesCallXenobiologyMet","$jdp_soilNanitesDiscovered = true","Your comms officer groans and then catches themselves, ""Yes $PlayerSirOrMadam."" comes with decidedly little enthusiasm. They pull a hardwired communicator from its hook at their station and begin speaking through the shipwide announcement system. ""Xenobiology to the bridge. I say again, Xenobiology to the bridge.""

They hook the communicator and spin to face you. ""They were pretty fast last time. It shouldn't take that long-""

Xenobiology Officer Nideliko Tanabe rushes through the autodoors at unnecessary speed, assorted papers and Tripad in hand. She smiles, pushing her glasses back up onto her face after almost losing them in the flurry of movement.","jdp_soilNanitesXenobiologyReturn:""Hello-""",
jdp_soilNanitesXenobiologyReturn,DialogOptionSelected,"$option == jdp_soilNanitesXenobiologyReturn",,"Xenobiology stands to attention, wrestling to keep ahold of her files and practically transverse jumps into conversation. ""Excuse me. I'm back! Nideliko Tanabe reporting for duty, $PlayerSirOrMadam!"" She looks around the bridge, eyes wide behind her spectacles. ""I'm so happy to be working with you all again!""

Some of your bridge crew are momentarily stunned by the bizarre outburst, others remember the eccentricity that comes with working with Nideliko and simply ignore her. Comms chuckles lightly under their breath and returns to their duties.","jdp_soilNanitesXenobiologyOpinion:""Welcome back, we need input on this dead ecosystem.""
jdp_soilNanitesXenobiologyReturnWho:""Who are you again?""",
jdp_soilNanitesXenobiologyReturnWho,DialogOptionSelected,"$option == jdp_soilNanitesXenobiologyReturnWho",,"Nideliko's face falls instantly. ""I'm Nideliko Tanabe! Xenobiology officer of the bridge crew of the $player.flagshipName!"" 

She begins listing personal traits, attempting to jog your memory. ""33? Single? Female? Jangalan?"" She seems thoroughly devastated, each time deflating more from your lack of recognition. ""You called me in for my opinion on the $player.jdp_metNidelikoLocation?"" Her voice trails off. ""I thought I made quite a strong first impression.""","jdp_soilNanitesXenobiologyMoveOn:""Regardless, we need input on this dead ecosystem.""
jdp_soilNanitesXenobiologyRemember:""Nideliko! I remember now!""
jdp_soilNanitesXenobiologyRememberLie:""Nideliko! I remember now!"" (Lie)",
jdp_soilNanitesXenobiologyMoveOn,DialogOptionSelected,"$option == jdp_soilNanitesXenobiologyMoveOn","$option = jdp_soilNanitesXenobiologyOpinion 0
$player.ethosMercenary++
FireBest DialogOptionSelected","""Oh."" comes quietly. She pokes at her eyes behind her glasses. ""Ok""",,
jdp_soilNanitesXenobiologyRemember,DialogOptionSelected,"$option == jdp_soilNanitesXenobiologyRemember",,"She begins glowing instantly. ""I knew you would! I'm very memorable. What do you need this time Captain $playerLastName?"" ","jdp_soilNanitesXenobiologyOpinion:""We need input on this dead ecosystem.""",
jdp_soilNanitesXenobiologyRememberLie,DialogOptionSelected,"$option == jdp_soilNanitesXenobiologyRememberLie","$player.ethosLiar++
","She begins glowing instantly. ""I knew you would! I'm very memorable. What do you need this time Captain $playerLastName?"" ","jdp_soilNanitesXenobiologyOpinion:""We need input on this dead ecosystem.""",
jdp_soilNanitesXenobiologyOpinion,DialogOptionSelected,"$option == jdp_soilNanitesXenobiologyOpinion","$jdp_soilNanitesDiscovered = true
","Nideliko bows slightly, ""Yes $PlayerSirOrMadam. Lets see the data."" 

You motion her to the auxiliary command centre, granting it access to the datastream of the $shipOrFleets external scopes. After laying her affects on the console, she settles into the space and opens a holo of $name.

Pulling a little graphite writing tool from somewhere amongst her documents, she begins studying the data and jotting notes. A look of recognition flashes across her face as she begins scribbling more energetically, flicking through files. A meek ""fascinating"" comes quietly.","jdp_soilNanitesXenobiologyOpinion2:""Thesis, please.""",
